object_name,object_type,collection,collections,parent,parent_type,parent_bone,location,rotation_mode,rotation_euler_radians,rotation_quaternion,scale,dimensions,material_names,custom_properties,instance_id
Trolley with Boxes,EMPTY,Trolley with Boxes,"[""Trolley with Boxes""]",,,,"[1713.1937255859375,599.4201049804688,20.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[60.0,60.0,60.0]","[0.0,0.0,0.0]",[],"{""M3"":{},""ant_landscape"":{},""asset_data"":{""access"":""free"",""accessLabel"":""Free"",""addonVersion"":""3.18.1"",""assetBaseId"":""acdb3557-b305-4a75-a9d1-3894bba418c0"",""assetType"":""model"",""author"":{""aboutMe"":""Hey! If you like my work and need something custom, feel free to reach out. I'm available for personalized 3D projects, freelance work, or collaborations. Let's bring your ideas to life!\r\n\r\nEmail: malefikusas@gmail.com\r\nDiscord: spektrus_san#5500"",""aboutMeUrl"":""https://www.artstation.com/malefikusas"",""avatar128"":""/avatar-redirect/070a36bd-16af-42ff-addb-835bece843b3/128/"",""firstName"":""Dovydas"",""fullName"":""Dovydas Alytas"",""gravatarHash"":""76a5985b9b6a1371aa129c1b8c73d14e"",""id"":""9641"",""lastName"":""Alytas""},""available_resolutions"":[512,1024,2048,4096],""basePrice"":"""",""bbox_max"":[0.4016,0.6838,0.9922],""bbox_min"":[-0.4,-0.6,-0.0004],""canDownload"":true,""canDownloadError"":true,""category"":""utility-industrial"",""created"":""2025-12-16T10:24:13.637424+01:00"",""description"":""Old and used heavy-duty trolley platform with cardboard boxes, commonly used in warehouses."",""dictParameters"":{""addons"":true,""animated"":false,""boundBoxMaxX"":0.4016,""boundBoxMaxY"":0.6838,""boundBoxMaxZ"":0.9922,""boundBoxMinX"":-0.4,""boundBoxMinY"":-0.6,""boundBoxMinZ"":-0.0004,""condition"":""used"",""dimensionX"":0.8016,""dimensionY"":1.2838,""dimensionZ"":0.9926,""engines"":[""[cycles]""],""faceCount"":35646,""faceCountRender"":35646,""gltfGeneratedDate"":""2025-12-19"",""gltfGodotGeneratedDate"":""2025-12-19"",""joinBlenderkitDiscounts"":true,""manifold"":false,""materials"":[""[troley texture.001 Box1 Box3 Box2]""],""megapixels"":100,""meshPolyType"":""quad_dominant"",""modelStyle"":""realistic"",""modifiers"":[""[bevel weighted normal nodes]""],""nodeCount"":36,""objectCount"":6,""pbrType"":""metallic"",""platforms"":[""windows-x64"",""macos-arm64"",""linux-x64"",""macos-x64"",""windows-arm64""],""procedural"":false,""productionLevel"":""finished"",""purePbr"":true,""rig"":false,""sexualizedContent"":false,""shaders"":[""[principled]""],""simulation"":false,""textureCount"":13,""textureResolutionMax"":4096,""textureResolutionMin"":2048,""uv"":true},""displayName"":""Trolley with Boxes"",""downloaded"":0,""files"":[{""created"":""2025-12-19T07:49:35.293210+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/918438/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""blend"",""fileUploadSize"":353819116,""filename"":""assets/8aa9237b45974d8ba16e859ad77aa033/files/blend_10e1792f-89f9-48b5-8adc-a87fee2b90ab.blend"",""modified"":""2025-12-19T07:49:35.293225+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2025-12-19T07:51:59.945383+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/918444/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""gltf"",""fileUploadSize"":3061404,""filename"":""assets/8aa9237b45974d8ba16e859ad77aa033/files/gltf_a82ad988-fefb-444b-b0da-491b2f30438e.glb"",""modified"":""2025-12-19T07:51:59.945397+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2025-12-19T07:51:56.585453+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/918443/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""gltf_godot"",""fileUploadSize"":6251624,""filename"":""assets/8aa9237b45974d8ba16e859ad77aa033/files/gltf_godot_ef798883-6dc4-428c-aee9-1c2b85e4c3c6.glb"",""modified"":""2025-12-19T07:51:56.585469+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2025-12-19T07:54:55.751899+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/918462/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""resolution_0_5K"",""fileUploadSize"":5961581,""filename"":""assets/8aa9237b45974d8ba16e859ad77aa033/files/resolution_0_5K_0634b7d7-d160-4d6d-88ea-00f4a309aee5.blend"",""modified"":""2025-12-19T07:54:55.751913+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2025-12-19T07:54:54.800451+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/918461/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""resolution_1K"",""fileUploadSize"":19139245,""filename"":""assets/8aa9237b45974d8ba16e859ad77aa033/files/resolution_1K_51395420-c95a-46f4-b38f-c4cfe4c8c602.blend"",""modified"":""2025-12-19T07:54:54.800466+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2025-12-19T07:54:53.814203+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/918460/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""resolution_2K"",""fileUploadSize"":70087627,""file_name"":""C:\\Users\\shiyi\\OneDrive\\桌面\\gygbyghbygbr\\assets\\models\\trolley-with-box_8aa9237b-4597-4d8b-a16e-859ad77aa033\\trolley-with-boxes_2K_43041134-c078-435d-bb7d-e58f3467bc77.blend"",""filename"":""assets/8aa9237b45974d8ba16e859ad77aa033/files/resolution_2K_43041134-c078-435d-bb7d-e58f3467bc77.blend"",""modified"":""2025-12-19T07:54:53.814223+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""https://assets.blenderkit.com/assets/8aa9237b45974d8ba16e859ad77aa033/files/resolution_2K_43041134-c078-435d-bb7d-e58f3467bc77.blend?verify=1786555448-whsZHScHuDP%2Fvx9LEWDAiFmGoubm22atgAHahe6FUkg%3D""},{""created"":""2025-12-19T07:54:52.333512+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/918459/"",""fileThumbnail"":"""",""fileThumbnailLarge"":"""",""fileType"":""resolution_4K"",""fileUploadSize"":261233394,""filename"":""assets/8aa9237b45974d8ba16e859ad77aa033/files/resolution_4K_33e4da33-5189-4cb2-8646-7d6bbc099d44.blend"",""modified"":""2025-12-19T07:54:52.333530+01:00"",""resolution"":0,""thumbnailMiddleUrl"":"""",""thumbnailSmallUrl"":"""",""url"":""""},{""created"":""2025-12-16T10:24:30.160732+01:00"",""downloadUrl"":""https://www.blendkit.com/api/v1/downloads/915890/"",""fileThumbnail"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.96x96_q85_crop-%2C.jpg"",""fileThumbnailLarge"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.1024x1024_q85_crop-%2C.jpg"",""fileType"":""thumbnail"",""fileUploadSize"":300697,""filename"":""assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg"",""modified"":""2025-12-16T10:24:30.160751+01:00"",""resolution"":0,""thumbnailMiddleUrl"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.512x512_q85_crop-%2C.jpg"",""thumbnailSmallUrl"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.256x256_q85_crop-%2C.jpg"",""url"":""""}],""filesSize"":702983,""id"":""8aa9237b-4597-4d8b-a16e-859ad77aa033"",""isForSale"":false,""isFree"":true,""isPrivate"":false,""lastAnimatedThumbnailUpload"":null,""lastBlendUpload"":""2025-12-19T06:49:35.293210+00:00"",""lastGltfGodotUpload"":""2025-12-19T06:51:56.585453+00:00"",""lastGltfUpload"":""2025-12-19T06:51:59.945383+00:00"",""lastPhotoThumbnailUpload"":null,""lastResolutionUpload"":""2025-12-19T06:54:55.751899+00:00"",""lastThumbnailUpload"":""2025-12-16T09:24:30.160732+00:00"",""lastUserInteraction"":""2025-12-18T11:04:57.734397+01:00"",""lastVideoUpload"":null,""lastZipFileUpload"":"""",""last_upload"":""2025-12-19T06:49:35.293210+00:00"",""license"":""royalty_free"",""max_resolution"":4096,""name"":""Trolley with Boxes"",""pk"":194749,""ratingsAverage"":{""bookmarks"":0.9738805970149254,""quality"":10,""virtualPrice"":null,""workingHours"":12.5},""ratingsCount"":{""bookmarks"":268,""quality"":3,""virtualPrice"":0,""workingHours"":2},""ratingsMedian"":{""bookmarks"":1,""quality"":10,""virtualPrice"":null,""workingHours"":12.5},""ratingsSum"":{""bookmarks"":261,""quality"":30,""score"":1250,""virtualPrice"":null,""workingHours"":25},""resolution"":""resolution_2K"",""score"":1250,""showMarketingLabels"":true,""sourceAppName"":""blender"",""sourceAppVersion"":""4.5.1"",""tags"":[""storage"",""industrial"",""trolley"",""platform"",""warehouse"",""cardboard"",""box"",""logistics"",""transport""],""thumbnail"":""thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.512x512_q85_crop-%2C.jpg.webp"",""thumbnailLargeUrl"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.1024x1024_q85_crop-%2C.jpg"",""thumbnailLargeUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.1024x1024_q85.jpg"",""thumbnailLargeUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.1024x1024_q85.jpg.webp?webp_generated=1766127060"",""thumbnailLargeUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.1024x1024_q85_crop-%2C.jpg.webp?webp_generated=1766127060"",""thumbnailMiddleUrl"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.512x512_q85_crop-%2C.jpg"",""thumbnailMiddleUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.512x512_q85.jpg"",""thumbnailMiddleUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.512x512_q85.jpg.webp?webp_generated=1766127060"",""thumbnailMiddleUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.512x512_q85_crop-%2C.jpg.webp?webp_generated=1766127060"",""thumbnailSmallUrl"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.256x256_q85_crop-%2C.jpg"",""thumbnailSmallUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.256x256_q85.jpg"",""thumbnailSmallUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.256x256_q85.jpg.webp?webp_generated=1766127060"",""thumbnailSmallUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.256x256_q85_crop-%2C.jpg.webp?webp_generated=1766127060"",""thumbnailXlargeUrl"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.2048x2048_q85_crop-%2C.jpg"",""thumbnailXlargeUrlNonsquared"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.2048x2048_q85.jpg"",""thumbnailXlargeUrlNonsquaredWebp"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.2048x2048_q85.jpg.webp?webp_generated=1766127060"",""thumbnailXlargeUrlWebp"":""https://public.blenderkit.com/thumbnails/assets/8aa9237b45974d8ba16e859ad77aa033/files/thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.2048x2048_q85_crop-%2C.jpg.webp?webp_generated=1766127060"",""thumbnail_small"":""thumbnail_7baac2d1-abd4-42a7-9eab-a842ebac492b.jpg.256x256_q85_crop-%2C.jpg.webp"",""tooltip_data"":{""aname"":""Trolley with Boxes"",""author_text"":""by Dovydas Alytas"",""base_price_bg_color"":[0.7,0.7,0.7,0.6],""base_price_color"":[1.0,1.0,1.0,0.9],""base_price_text"":"""",""quality"":""10"",""user_price_bg_color"":[0.7,0.7,0.7,0.6],""user_price_color"":[1.0,1.0,1.0,0.9],""user_price_text"":""""},""url"":""https://www.blendkit.com/api/v1/assets/8aa9237b-4597-4d8b-a16e-859ad77aa033/"",""verificationStatus"":""validated"",""versionNumber"":1,""videoLink"":"""",""webpGeneratedTimestamp"":1766127060},""blenderkit"":{""asset_base_id"":""acdb3557-b305-4a75-a9d1-3894bba418c0"",""bbox_max"":[0.40156832337379456,0.6837985515594482,0.992156445980072],""bbox_min"":[-0.4000002443790436,-0.5999963283538818,-0.00042357062920928],""category"":5,""condition"":2,""description"":""Old and used heavy-duty trolley platform with cardboard boxes, commonly used in warehouses."",""dimensions"":[0.8015685677528381,1.28379487991333,0.992579996585846],""engine"":0,""face_count"":35646,""face_count_render"":35646,""has_thumbnail"":1,""id"":""8aa9237b-4597-4d8b-a16e-859ad77aa033"",""is_free"":1,""is_generating_thumbnail"":0,""is_procedural"":0,""manifold"":0,""materials"":""troley texture.001, Box1, Box3, Box2, "",""mesh_poly_type"":1,""modifiers"":""bevel,weighted normal,nodes,"",""name"":""Trolley with Boxes"",""name_changed"":1,""name_old"":""Trolley with Boxes"",""node_count"":36,""object_count"":6,""pbr"":1,""report"":"""",""shaders"":""principled, "",""subcategory"":2,""subcategory1"":0,""tags"":""storage, industrial, trolley, platform, warehouse, cardboard, box, logistics, transport"",""texture_count"":13,""texture_resolution_max"":4096,""texture_resolution_min"":2048,""thumbnail"":""F:\\Blender\\PROJECTS\\projeckts_OLD\\BlenderKIT\\2025_06\\loaded-tool-cart-2.jpg"",""thumbnail_background_lightness"":0.20000000298023224,""thumbnail_generating_state"":"""",""thumbnail_resolution"":3,""thumbnail_samples"":1000,""total_megapixels"":100,""upload_state"":""Upload successful!"",""uploading"":0,""uv"":1,""work_hours"":8.0}}",
Typical Cows Poster,MESH,Framed Vintage Cows Poster,"[""Framed Vintage Cows Poster""]",Framed Vintage Cows Poster,OBJECT,,"[-4.350140571594238,0.06079140305519104,3.346653699874878]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.7883331775665283,1.0,1.1821719425597621e-07]","[""Typical Cows Public Domain""]","{""MM"":{},""baking_queue"":{""bpe_prop_settings"":{}},""blenderkit"":{""name"":""image-from-rawpixel-id-8683878-jpeg.001"",""name_old"":""image-from-rawpixel-id-8683878-jpeg.001""},""sanctus_decal_settings"":{},""scatter5"":{}}",
Valve,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.015356861054897308,0.007368622347712517,0.6365801095962524]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.07822997868061066,0.05993571877479553,0.08357006311416626]","[""Valve""]","{""cycles"":{}}",
Valve.001,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.015562115237116814,0.03815886750817299,0.6311924457550049]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.03411570191383362,0.01978844776749611,0.025560081005096436]","[""Valve""]","{""cycles"":{}}",
Valve.002,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.015562115237116814,0.03815886750817299,0.6311924457550049]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.03411570191383362,0.01978844776749611,0.025560081005096436]","[""Valve""]","{""cycles"":{}}",
Valve.003,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.015356861054897308,0.007368622347712517,0.6365801095962524]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.07822997868061066,0.05993571877479553,0.08357006311416626]","[""Valve""]","{""cycles"":{}}",
Valve.004,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.015562115237116814,0.03815886750817299,0.6311924457550049]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.03411570191383362,0.01978844776749611,0.025560081005096436]","[""Valve""]","{""cycles"":{}}",
Valve.005,MESH,Myanmar-student low poly Character,"[""Myanmar-student low poly Character""]",,,,"[-0.015356861054897308,0.007368622347712517,0.6365801095962524]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[0.07822997868061066,0.05993571877479553,0.08357006311416626]","[""Valve""]","{""cycles"":{}}",
WTZclock.001,MESH,Office Wall Clock,"[""Office Wall Clock""]",Office Wall Clock,OBJECT,,"[0.0,0.0,0.0]",XYZ,"[0.0,0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[29.999996185302734,3.0102453231811523,30.000001907348633]","[""WTZClockGlass"",""WTZClockMaterial""]","{""tissue"":{}}",
Wall Lamp,MESH,Morandic Wall Lamp,"[""Morandic Wall Lamp""]",Morandic Wall Lamp,OBJECT,,"[-2.793506622314453,-0.568767249584198,1.7588001489639282]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[8.888039588928223,8.334059715270996,19.069068908691406]","[""Green Glass"",""White Glass"",""Black_Metal"",""Black Basse"",""Bulb_Lamp_Light""]","{""MM"":{},""baking_queue"":{""bpe_prop_settings"":{}},""blenderkit"":{""name"":""Cylinder.002"",""name_old"":""Cylinder.002""},""booleans"":{},""cycles"":{},""sanctus_decal_settings"":{},""scatter5"":{""estimated_square_area"":0.27493909001350403}}",
Wall Lamp.001,MESH,Morandic Wall Lamp,"[""Morandic Wall Lamp""]",Morandic Wall Lamp.001,OBJECT,,"[-2.793506622314453,-0.568767249584198,1.7588001489639282]",XYZ,"[0.0,-0.0,0.0]","[1.0,0.0,0.0,0.0]","[1.0,1.0,1.0]","[8.888039588928223,8.334059715270996,19.069068908691406]","[""Green Glass.001"",""White Glass.001"",""Black_Metal.001"",""Black Basse.001"",""Bulb_Lamp_Light.001""]","{""MM"":{},""baking_queue"":{""bpe_prop_settings"":{}},""blenderkit"":{""name"":""Cylinder.002"",""name_old"":""Cylinder.002""},""booleans"":{},""cycles"":{},""sanctus_decal_settings"":{},""scatter5"":{""estimated_square_area"":0.27493909001350403}}",
